,0
20200812,sz000571
20200812,sz000572
20200812,sz000585
20200812,sz000587
20200812,sz000595
20200812,sz000611
20200812,sz000662
20200812,sz000663
20200812,sz000669
20200812,sz000670
20200812,sz000673
20200812,sz000679
20200812,sz000687
20200812,sz000707
20200812,sz000727
20200812,sz000737
20200812,sz000752
20200812,sz000760
20200812,sz000780
20200812,sz000792
20200812,sz000803
20200812,sz000806
20200812,sz000816
20200812,sz000820
20200812,sz000835
20200812,sz000837
20200812,sz000868
20200812,sz000890
20200812,sz000911
20200812,sz000927
20200812,sz000939
20200812,sz000953
20200812,sz000971
20200812,sz000972
20200812,sz000980
20200812,sz000981
20200812,sz000982
20200812,sz000995
20200812,sz002005
20200812,sz002021
20200812,sz002052
20200812,sz002071
20200812,sz002072
20200812,sz002076
20200812,sz002077
20200812,sz002086
20200812,sz002089
20200812,sz002102
20200812,sz002113
20200812,sz002121
20200812,sz002122
20200812,sz002147
20200812,sz002175
20200812,sz002176
20200812,sz002188
20200812,sz002192
20200812,sz002200
20200812,sz002210
20200812,sz002219
20200812,sz002247
20200812,sz002255
20200812,sz002256
20200812,sz002259
20200812,sz002260
20200812,sz002280
20200812,sz002289
20200812,sz002290
20200812,sz002306
20200812,sz002319
20200812,sz002323
20200812,sz002333
20200812,sz002336
20200812,sz002354
20200812,sz002356
20200812,sz002359
20200812,sz002418
20200812,sz002420
20200812,sz002426
20200812,sz002427
20200812,sz002445
20200812,sz002447
20200812,sz002450
20200812,sz002470
20200812,sz002473
20200812,sz002496
20200812,sz002499
20200812,sz002501
20200812,sz002502
20200812,sz002513
20200812,sz002529
20200812,sz002535
20200812,sz002569
20200812,sz002575
20200812,sz002586
20200812,sz002592
20200812,sz002629
20200812,sz002638
20200812,sz002650
20200812,sz002656
20200812,sz002681
20200812,sz002684
20200812,sz002692
20200812,sz002700
20200812,sz002711
20200812,sz002716
20200812,sz002719
20200812,sz002766
20200812,sz002770
20200812,sz002872
20200812,sz200017
20200812,sz200168
20200812,sh600069
20200812,sh600080
20200812,sh600083
20200812,sh600084
20200812,sh600086
20200812,sh600090
20200812,sh600091
20200812,sh600112
20200812,sh600119
20200812,sh600122
20200812,sh600145
20200812,sh600146
20200812,sh600149
20200812,sh600175
20200812,sh600179
20200812,sh600193
20200812,sh600209
20200812,sh600212
20200812,sh600215
20200812,sh600225
20200812,sh600226
20200812,sh600228
20200812,sh600234
20200812,sh600238
20200812,sh600241
20200812,sh600242
20200812,sh600243
20200812,sh600247
20200812,sh600255
20200812,sh600265
20200812,sh600275
20200812,sh600280
20200812,sh600289
20200812,sh600290
20200812,sh600301
20200812,sh600306
20200812,sh600311
20200812,sh600319
20200812,sh600354
20200812,sh600358
20200812,sh600385
20200812,sh600399
20200812,sh600408
20200812,sh600416
20200812,sh600421
20200812,sh600423
20200812,sh600462
20200812,sh600470
20200812,sh600485
20200812,sh600518
20200812,sh600530
20200812,sh600539
20200812,sh600555
20200812,sh600568
20200812,sh600595
20200812,sh600599
20200812,sh600608
20200812,sh600610
20200812,sh600614
20200812,sh600634
20200812,sh600651
20200812,sh600652
20200812,sh600654
20200812,sh600666
20200812,sh600671
20200812,sh600677
20200812,sh600687
20200812,sh600696
20200812,sh600698
20200812,sh600701
20200812,sh600721
20200812,sh600725
20200812,sh600734
20200812,sh600767
20200812,sh600781
20200812,sh600815
20200812,sh600816
20200812,sh600817
20200812,sh600821
20200812,sh600836
20200812,sh600856
20200812,sh600860
20200812,sh600870
20200812,sh600877
20200812,sh600891
20200812,sh600892
20200812,sh600898
20200812,sh600978
20200812,sh601113
20200812,sh601258
20200812,sh603157
20200812,sh603188
20200812,sh603389
20200812,sh603555
20200812,sh603779
20200812,sh603996
20200812,sh900906
20200812,sh900907
20200812,sh900946
20200812,sh900951
20200812,sh900955
20200813,sz000017
20200813,sz000408
20200813,sz000409
20200813,sz000410
20200813,sz000422
20200813,sz000504
20200813,sz000509
20200813,sz000536
20200813,sz000571
20200813,sz000572
20200813,sz000585
20200813,sz000587
20200813,sz000595
20200813,sz000611
20200813,sz000662
20200813,sz000663
20200813,sz000669
20200813,sz000670
20200813,sz000673
20200813,sz000679
20200813,sz000687
20200813,sz000707
20200813,sz000727
20200813,sz000737
20200813,sz000752
20200813,sz000760
20200813,sz000780
20200813,sz000792
20200813,sz000803
20200813,sz000806
20200813,sz000816
20200813,sz000820
20200813,sz000835
20200813,sz000837
20200813,sz000868
20200813,sz000890
20200813,sz000911
20200813,sz000927
20200813,sz000939
20200813,sz000953
20200813,sz000971
20200813,sz000972
20200813,sz000980
20200813,sz000981
20200813,sz000982
20200813,sz000995
20200813,sz002005
20200813,sz002021
20200813,sz002052
20200813,sz002071
20200813,sz002072
20200813,sz002076
20200813,sz002077
20200813,sz002086
20200813,sz002089
20200813,sz002102
20200813,sz002113
20200813,sz002121
20200813,sz002122
20200813,sz002147
20200813,sz002175
20200813,sz002176
20200813,sz002188
20200813,sz002192
20200813,sz002200
20200813,sz002210
20200813,sz002219
20200813,sz002247
20200813,sz002255
20200813,sz002256
20200813,sz002259
20200813,sz002260
20200813,sz002280
20200813,sz002289
20200813,sz002290
20200813,sz002306
20200813,sz002319
20200813,sz002323
20200813,sz002333
20200813,sz002336
20200813,sz002354
20200813,sz002356
20200813,sz002359
20200813,sz002418
20200813,sz002420
20200813,sz002426
20200813,sz002427
20200813,sz002445
20200813,sz002447
20200813,sz002450
20200813,sz002470
20200813,sz002473
20200813,sz002496
20200813,sz002499
20200813,sz002501
20200813,sz002502
20200813,sz002513
20200813,sz002529
20200813,sz002535
20200813,sz002569
20200813,sz002575
20200813,sz002586
20200813,sz002592
20200813,sz002629
20200813,sz002638
20200813,sz002650
20200813,sz002656
20200813,sz002681
20200813,sz002684
20200813,sz002692
20200813,sz002700
20200813,sz002711
20200813,sz002716
20200813,sz002719
20200813,sz002766
20200813,sz002770
20200813,sz002872
20200813,sz200017
20200813,sz200168
20200813,sh600069
20200813,sh600080
20200813,sh600083
20200813,sh600084
20200813,sh600086
20200813,sh600090
20200813,sh600091
20200813,sh600112
20200813,sh600119
20200813,sh600122
20200813,sh600145
20200813,sh600146
20200813,sh600149
20200813,sh600175
20200813,sh600179
20200813,sh600193
20200813,sh600209
20200813,sh600212
20200813,sh600215
20200813,sh600225
20200813,sh600226
20200813,sh600228
20200813,sh600234
20200813,sh600238
20200813,sh600241
20200813,sh600242
20200813,sh600243
20200813,sh600247
20200813,sh600255
20200813,sh600265
20200813,sh600275
20200813,sh600280
20200813,sh600289
20200813,sh600290
20200813,sh600301
20200813,sh600306
20200813,sh600311
20200813,sh600319
20200813,sh600354
20200813,sh600358
20200813,sh600385
20200813,sh600399
20200813,sh600408
20200813,sh600416
20200813,sh600421
20200813,sh600423
20200813,sh600462
20200813,sh600470
20200813,sh600485
20200813,sh600518
20200813,sh600530
20200813,sh600539
20200813,sh600555
20200813,sh600568
20200813,sh600595
20200813,sh600599
20200813,sh600608
20200813,sh600610
20200813,sh600614
20200813,sh600634
20200813,sh600651
20200813,sh600652
20200813,sh600654
20200813,sh600666
20200813,sh600671
20200813,sh600677
20200813,sh600687
20200813,sh600696
20200813,sh600698
20200813,sh600701
20200813,sh600721
20200813,sh600725
20200813,sh600734
20200813,sh600767
20200813,sh600781
20200813,sh600815
20200813,sh600816
20200813,sh600817
20200813,sh600821
20200813,sh600836
20200813,sh600856
20200813,sh600860
20200813,sh600870
20200813,sh600877
20200813,sh600891
20200813,sh600892
20200813,sh600898
20200813,sh600978
20200813,sh601113
20200813,sh601258
20200813,sh603157
20200813,sh603188
20200813,sh603389
20200813,sh603555
20200813,sh603779
20200813,sh603996
20200813,sh900906
20200813,sh900907
20200813,sh900946
20200813,sh900951
20200813,sh900955
20200814,sz000017
20200814,sz000408
20200814,sz000409
20200814,sz000410
20200814,sz000422
20200814,sz000504
20200814,sz000509
20200814,sz000536
20200814,sz000571
20200814,sz000572
20200814,sz000585
20200814,sz000587
20200814,sz000595
20200814,sz000611
20200814,sz000662
20200814,sz000663
20200814,sz000669
20200814,sz000670
20200814,sz000673
20200814,sz000679
20200814,sz000687
20200814,sz000707
20200814,sz000727
20200814,sz000737
20200814,sz000752
20200814,sz000760
20200814,sz000780
20200814,sz000792
20200814,sz000803
20200814,sz000806
20200814,sz000816
20200814,sz000820
20200814,sz000835
20200814,sz000837
20200814,sz000868
20200814,sz000890
20200814,sz000911
20200814,sz000927
20200814,sz000939
20200814,sz000953
20200814,sz000971
20200814,sz000972
20200814,sz000980
20200814,sz000981
20200814,sz000982
20200814,sz000995
20200814,sz002005
20200814,sz002021
20200814,sz002052
20200814,sz002071
20200814,sz002072
20200814,sz002076
20200814,sz002077
20200814,sz002086
20200814,sz002089
20200814,sz002102
20200814,sz002113
20200814,sz002121
20200814,sz002122
20200814,sz002147
20200814,sz002175
20200814,sz002176
20200814,sz002188
20200814,sz002192
20200814,sz002200
20200814,sz002210
20200814,sz002219
20200814,sz002247
20200814,sz002255
20200814,sz002256
20200814,sz002259
20200814,sz002260
20200814,sz002280
20200814,sz002289
20200814,sz002290
20200814,sz002306
20200814,sz002319
20200814,sz002323
20200814,sz002333
20200814,sz002336
20200814,sz002354
20200814,sz002356
20200814,sz002359
20200814,sz002418
20200814,sz002420
20200814,sz002426
20200814,sz002427
20200814,sz002445
20200814,sz002447
20200814,sz002450
20200814,sz002470
20200814,sz002473
20200814,sz002496
20200814,sz002499
20200814,sz002501
20200814,sz002502
20200814,sz002513
20200814,sz002529
20200814,sz002535
20200814,sz002569
20200814,sz002575
20200814,sz002586
20200814,sz002592
20200814,sz002629
20200814,sz002638
20200814,sz002650
20200814,sz002656
20200814,sz002681
20200814,sz002684
20200814,sz002692
20200814,sz002700
20200814,sz002711
20200814,sz002716
20200814,sz002719
20200814,sz002766
20200814,sz002770
20200814,sz002872
20200814,sz200017
20200814,sz200168
20200814,sh600069
20200814,sh600080
20200814,sh600083
20200814,sh600084
20200814,sh600086
20200814,sh600090
20200814,sh600091
20200814,sh600112
20200814,sh600119
20200814,sh600122
20200814,sh600145
20200814,sh600146
20200814,sh600149
20200814,sh600179
20200814,sh600193
20200814,sh600209
20200814,sh600212
20200814,sh600215
20200814,sh600225
20200814,sh600226
20200814,sh600228
20200814,sh600234
20200814,sh600238
20200814,sh600241
20200814,sh600242
20200814,sh600243
20200814,sh600247
20200814,sh600255
20200814,sh600265
20200814,sh600275
20200814,sh600280
20200814,sh600289
20200814,sh600290
20200814,sh600301
20200814,sh600306
20200814,sh600311
20200814,sh600319
20200814,sh600354
20200814,sh600358
20200814,sh600385
20200814,sh600399
20200814,sh600408
20200814,sh600416
20200814,sh600421
20200814,sh600423
20200814,sh600462
20200814,sh600470
20200814,sh600485
20200814,sh600518
20200814,sh600530
20200814,sh600539
20200814,sh600555
20200814,sh600568
20200814,sh600595
20200814,sh600599
20200814,sh600608
20200814,sh600610
20200814,sh600614
20200814,sh600634
20200814,sh600651
20200814,sh600652
20200814,sh600654
20200814,sh600666
20200814,sh600671
20200814,sh600677
20200814,sh600687
20200814,sh600696
20200814,sh600698
20200814,sh600701
20200814,sh600721
20200814,sh600725
20200814,sh600734
20200814,sh600767
20200814,sh600781
20200814,sh600815
20200814,sh600816
20200814,sh600817
20200814,sh600821
20200814,sh600836
20200814,sh600856
20200814,sh600860
20200814,sh600870
20200814,sh600877
20200814,sh600891
20200814,sh600892
20200814,sh600898
20200814,sh600978
20200814,sh601113
20200814,sh601258
20200814,sh603157
20200814,sh603188
20200814,sh603389
20200814,sh603555
20200814,sh603779
20200814,sh603996
20200814,sh900906
20200814,sh900907
20200814,sh900946
20200814,sh900951
20200814,sh900955
20200817,sz000017
20200817,sz000408
20200817,sz000409
20200817,sz000410
20200817,sz000422
20200817,sz000504
20200817,sz000509
20200817,sz000536
20200817,sz000571
20200817,sz000572
20200817,sz000585
20200817,sz000587
20200817,sz000595
20200817,sz000611
20200817,sz000662
20200817,sz000663
20200817,sz000669
20200817,sz000670
20200817,sz000673
20200817,sz000679
20200817,sz000687
20200817,sz000707
20200817,sz000727
20200817,sz000737
20200817,sz000752
20200817,sz000760
20200817,sz000780
20200817,sz000792
20200817,sz000803
20200817,sz000806
20200817,sz000816
20200817,sz000820
20200817,sz000835
20200817,sz000837
20200817,sz000868
20200817,sz000890
20200817,sz000911
20200817,sz000927
20200817,sz000939
20200817,sz000953
20200817,sz000971
20200817,sz000972
20200817,sz000980
20200817,sz000981
20200817,sz000982
20200817,sz000995
20200817,sz002005
20200817,sz002021
20200817,sz002052
20200817,sz002071
20200817,sz002072
20200817,sz002076
20200817,sz002077
20200817,sz002086
20200817,sz002089
20200817,sz002102
20200817,sz002113
20200817,sz002121
20200817,sz002122
20200817,sz002147
20200817,sz002175
20200817,sz002176
20200817,sz002188
20200817,sz002192
20200817,sz002200
20200817,sz002210
20200817,sz002219
20200817,sz002247
20200817,sz002255
20200817,sz002256
20200817,sz002259
20200817,sz002260
20200817,sz002280
20200817,sz002289
20200817,sz002290
20200817,sz002306
20200817,sz002319
20200817,sz002323
20200817,sz002333
20200817,sz002336
20200817,sz002354
20200817,sz002356
20200817,sz002359
20200817,sz002418
20200817,sz002420
20200817,sz002426
20200817,sz002427
20200817,sz002445
20200817,sz002447
20200817,sz002450
20200817,sz002470
20200817,sz002473
20200817,sz002496
20200817,sz002499
20200817,sz002501
20200817,sz002502
20200817,sz002513
20200817,sz002529
20200817,sz002535
20200817,sz002569
20200817,sz002575
20200817,sz002586
20200817,sz002592
20200817,sz002629
20200817,sz002638
20200817,sz002650
20200817,sz002656
20200817,sz002681
20200817,sz002684
20200817,sz002692
20200817,sz002700
20200817,sz002711
20200817,sz002716
20200817,sz002719
20200817,sz002766
20200817,sz002770
20200817,sz002872
20200817,sz200017
20200817,sz200168
20200817,sh600069
20200817,sh600080
20200817,sh600083
20200817,sh600084
20200817,sh600086
20200817,sh600090
20200817,sh600091
20200817,sh600112
20200817,sh600119
20200817,sh600122
20200817,sh600145
20200817,sh600146
20200817,sh600149
20200817,sh600179
20200817,sh600193
20200817,sh600209
20200817,sh600212
20200817,sh600215
20200817,sh600225
20200817,sh600226
20200817,sh600228
20200817,sh600234
20200817,sh600238
20200817,sh600241
20200817,sh600242
20200817,sh600243
20200817,sh600247
20200817,sh600255
20200817,sh600265
20200817,sh600275
20200817,sh600280
20200817,sh600289
20200817,sh600290
20200817,sh600301
20200817,sh600306
20200817,sh600311
20200817,sh600319
20200817,sh600354
20200817,sh600358
20200817,sh600385
20200817,sh600399
20200817,sh600408
20200817,sh600416
20200817,sh600421
20200817,sh600423
20200817,sh600462
20200817,sh600470
20200817,sh600485
20200817,sh600518
20200817,sh600530
20200817,sh600539
20200817,sh600555
20200817,sh600568
20200817,sh600595
20200817,sh600599
20200817,sh600608
20200817,sh600610
20200817,sh600614
20200817,sh600634
20200817,sh600651
20200817,sh600652
20200817,sh600654
20200817,sh600666
20200817,sh600671
20200817,sh600677
20200817,sh600687
20200817,sh600696
20200817,sh600698
20200817,sh600701
20200817,sh600721
20200817,sh600725
20200817,sh600734
20200817,sh600767
20200817,sh600781
20200817,sh600815
20200817,sh600816
20200817,sh600817
20200817,sh600821
20200817,sh600836
20200817,sh600856
20200817,sh600860
20200817,sh600870
20200817,sh600877
20200817,sh600891
20200817,sh600892
20200817,sh600898
20200817,sh600978
20200817,sh601113
20200817,sh601258
20200817,sh603157
20200817,sh603188
20200817,sh603389
20200817,sh603555
20200817,sh603779
20200817,sh603996
20200817,sh900906
20200817,sh900907
20200817,sh900946
20200817,sh900951
20200817,sh900955
20200818,sz000017
20200818,sz000408
20200818,sz000409
20200818,sz000410
20200818,sz000422
20200818,sz000504
20200818,sz000509
20200818,sz000536
20200818,sz000571
20200818,sz000572
20200818,sz000585
20200818,sz000587
20200818,sz000595
20200818,sz000611
20200818,sz000662
20200818,sz000663
20200818,sz000669
20200818,sz000670
20200818,sz000673
20200818,sz000679
20200818,sz000687
20200818,sz000707
20200818,sz000727
20200818,sz000737
20200818,sz000752
20200818,sz000760
20200818,sz000780
20200818,sz000792
20200818,sz000803
20200818,sz000806
20200818,sz000816
20200818,sz000820
20200818,sz000835
20200818,sz000837
20200818,sz000868
20200818,sz000890
20200818,sz000911
20200818,sz000927
20200818,sz000939
20200818,sz000953
20200818,sz000971
20200818,sz000972
20200818,sz000980
20200818,sz000981
20200818,sz000982
20200818,sz000995
20200818,sz002005
20200818,sz002021
20200818,sz002052
20200818,sz002071
20200818,sz002072
20200818,sz002076
20200818,sz002077
20200818,sz002086
20200818,sz002089
20200818,sz002102
20200818,sz002113
20200818,sz002121
20200818,sz002122
20200818,sz002147
20200818,sz002175
20200818,sz002176
20200818,sz002188
20200818,sz002192
20200818,sz002200
20200818,sz002210
20200818,sz002219
20200818,sz002247
20200818,sz002255
20200818,sz002256
20200818,sz002259
20200818,sz002260
20200818,sz002280
20200818,sz002289
20200818,sz002290
20200818,sz002306
